node,embedding
http://purl.obolibrary.org/obo/MONDO_0004415,"[ 4.70255362e-03  1.93035435e-02  3.05719469e-02  1.85278116e-03
 -4.73107658e-02 -5.08184098e-02  1.14457831e-02  5.92939556e-02
 -2.15662755e-02 -2.26833690e-02  4.55070008e-03 -1.97389834e-02
  6.94547896e-04 -1.79077452e-03  2.49138125e-03 -4.98048067e-02
 -2.33822390e-02 -1.45536894e-02 -4.77177370e-03 -2.84729376e-02
 -1.10207461e-02  1.00951483e-02  4.06990238e-02  2.40102354e-02
 -1.38902217e-02  2.84150569e-03  1.17619578e-02 -1.09607202e-03
 -2.75368169e-02  2.87553412e-03 -1.58415791e-02 -3.58089060e-02
  2.16322374e-02 -5.69129130e-03  4.73177060e-03  3.23949233e-02
  5.08883856e-02 -5.24803204e-03 -1.52521953e-02 -2.22665770e-03
  5.91303082e-03 -1.93136111e-02 -7.67184645e-02  2.26938929e-02
 -3.05880699e-02 -3.95785756e-02 -2.75081117e-02  1.89582519e-02
  3.02573550e-04  8.85478966e-03 -2.66082566e-02 -2.09885500e-02
  2.24439818e-02  1.36836125e-02  8.08527227e-04  1.17357038e-02
  3.04831676e-02 -2.35371906e-02 -2.61970633e-03  1.49366008e-02
  1.79591924e-02 -1.16750058e-02  8.86218529e-03 -3.12530659e-02
 -1.53747546e-02  3.11052073e-02 -2.98620109e-02  1.78465992e-02
  2.72551924e-03 -1.58534218e-02  7.87900109e-03  4.33902480e-02
  6.53408468e-03 -6.76497072e-03  2.33109314e-02  6.30608425e-02
  7.81518873e-03 -8.73827189e-03 -5.00105741e-03 -2.30042715e-04
  1.02128861e-02  8.93400144e-03  2.90031563e-02  1.01069910e-02
 -5.36095910e-02  4.48059849e-03 -2.43842937e-02  1.63731799e-02
  2.07566153e-02  4.42356728e-02  3.94928157e-02  2.76300590e-02
 -2.76084151e-02  8.48624669e-03  3.87961902e-02  3.55005339e-02
  1.43786091e-02 -3.98394242e-02  1.91608127e-02 -7.65810115e-03
  1.30874412e-02  7.87656102e-03  2.00273059e-02  2.53774095e-02
  1.54008977e-02 -1.67435240e-02  2.20343750e-03  4.05904166e-02
 -2.00195666e-02 -2.26167180e-02  9.22326744e-03 -1.39402319e-02
 -8.82662367e-03  3.78983095e-02 -1.59799382e-02  9.85179003e-03
  1.62699446e-02 -6.54878095e-03 -5.06300200e-03 -5.39995804e-02
 -2.81519351e-05 -3.12516578e-02  4.62681837e-02 -3.21714319e-02
  4.33486514e-03  1.01478714e-02 -6.11883774e-02  7.70210568e-03
  2.04510777e-03  8.25773925e-03  2.96910759e-02 -6.22506626e-03
  5.85326646e-03 -3.51559110e-02  1.00180805e-02  2.82495040e-02
  4.69428906e-03 -1.75171178e-02 -3.73910740e-02 -4.41130437e-02
  1.33211454e-02 -4.25945483e-02  4.84530069e-03 -6.44713501e-03
  5.00979973e-03  3.17973047e-02  4.00786707e-03 -3.54513749e-02
 -3.23936436e-03  4.20612432e-02  2.60047782e-02 -4.90445308e-02
 -1.59309860e-02  3.50128636e-02 -5.05399890e-02 -2.28489935e-03
  9.90164932e-03  3.24482855e-04 -3.93545814e-02 -3.26836715e-04
 -7.75600784e-03  1.28732426e-02  1.88151619e-03 -8.11951235e-03
 -1.94439460e-02  3.74455824e-02  2.99086217e-02  3.48541391e-04
 -1.96893476e-02  2.98811961e-02  6.36871951e-03  4.17239442e-02
  8.98333825e-03  3.23884115e-02  7.30001833e-03 -3.32144313e-02
 -6.92321360e-03  2.03873944e-02  1.15955686e-02  6.00208109e-03
 -1.57321002e-02 -4.37701447e-03 -2.42082514e-02 -1.56728774e-02
 -2.96951062e-03 -2.06285920e-02 -1.15538109e-02 -4.92811203e-02
  2.40052491e-03  1.87076069e-02  3.08632068e-02 -1.53461108e-02
 -1.92120746e-02 -1.09090032e-02  3.20791686e-03  1.66034279e-03
 -1.36008114e-03 -2.59040650e-02 -3.75344492e-02  3.01551782e-02
  5.56542119e-03 -7.72051606e-03  3.37610468e-02  2.78094853e-03
  3.24263126e-02  8.02590977e-03  1.46643808e-02  9.19401366e-03
 -2.47952677e-02 -3.06935534e-02 -3.02435234e-02 -4.78760228e-02
  2.20232494e-02 -1.64670441e-02  2.02929098e-02 -4.09063213e-02
  8.75174534e-03  2.52278354e-02  2.92146113e-03 -4.96867336e-02
  2.96295807e-03  2.20933072e-02 -1.28863715e-02 -2.55220383e-03
 -2.74633663e-03  1.77817214e-02 -3.68516077e-03  4.01379727e-02
 -1.79352518e-02  3.59398723e-02 -2.21936274e-02 -3.95742664e-03
 -3.18300910e-02 -3.15412171e-02 -1.38915991e-02 -1.03971863e-03
 -3.20105068e-02 -2.35069711e-02  2.63971486e-03 -4.14481692e-05
  2.59153396e-02 -1.51553871e-02 -2.40409095e-02  2.81318445e-02
 -6.48123492e-03 -4.43897322e-02  5.06689912e-03 -3.62575315e-02
 -1.21268106e-03  7.53298728e-03  2.50692070e-02 -2.06044279e-02
  1.13164717e-02 -4.11258452e-02 -2.22639870e-02  5.14994422e-03
 -1.80729777e-02  2.49110181e-02 -1.16212517e-02  2.98415348e-02
 -1.50504084e-02 -1.31027866e-02 -3.07605648e-03  2.46944483e-02
  9.54994000e-03  4.29032892e-02  6.98661199e-03  4.05555554e-02
 -3.75224389e-02 -7.08766887e-03  4.22746036e-03  5.28065581e-03
  3.01165823e-02 -2.39707660e-02 -1.14641581e-02  2.76542250e-02
  4.81238402e-02 -3.70798633e-02 -1.87522527e-02  1.12952823e-02
 -4.34661843e-02  6.31694961e-03 -2.91413702e-02  3.01029882e-03
  1.43210636e-02 -1.52407149e-02  2.14184951e-02  9.65597108e-03
  4.11427468e-02  1.52166979e-02  1.21167870e-02  1.67393740e-02
  7.87826907e-03 -6.34373771e-03  2.68596746e-02  2.62332447e-02
  3.32522728e-02 -1.17549421e-02  5.24936020e-02 -1.42889991e-02
 -4.58939821e-02  4.48550023e-02 -5.54329134e-04  1.50223887e-02
  1.44383162e-02 -3.95921245e-02  5.84559049e-03  8.08508042e-03
 -1.94888841e-02 -2.49175988e-02  1.38857949e-03 -9.08783823e-03
 -3.19659361e-03 -2.88547220e-04  7.42081851e-02  1.80701446e-02
  2.35994011e-02 -1.67813245e-02 -1.33874491e-02 -2.00110022e-02
  3.16555239e-02  1.40073821e-02  5.59205078e-02 -1.68305859e-02
  1.36410189e-03  2.84347013e-02 -2.13306881e-02 -2.66993623e-02
  1.03709549e-02 -7.20648794e-03  5.80836423e-02 -1.66346959e-03
 -8.57897196e-03  1.18231506e-03  1.74775161e-02 -1.22678252e-02
  6.80040382e-03  4.31403294e-02 -5.07932901e-03 -1.87546536e-02
 -3.71096260e-03  1.13301668e-02  2.56070979e-02 -6.47120643e-03
  3.69106419e-03 -2.27196980e-02 -1.75180435e-02  1.32128224e-02
  1.20973149e-02 -8.80636089e-03  1.46757429e-02 -4.40215506e-03
 -3.59631777e-02 -1.64758228e-03 -1.15989065e-02  3.75412852e-02
 -2.35125143e-03  1.09771546e-02  2.67598946e-02 -1.79396681e-02
 -1.28797488e-02  2.51908861e-02  6.11194521e-02  2.56542359e-02
 -5.19148214e-03  6.30527781e-03  2.42779031e-02  3.50310244e-02
 -2.14686152e-02 -3.75363510e-04 -7.00187730e-03 -2.94136498e-02
 -5.98386070e-03  2.07655355e-02  9.90174338e-03 -3.02844471e-03
 -4.22084257e-02  3.07496190e-02 -3.11171003e-02 -8.06764420e-03
  3.92893620e-04 -2.35588662e-02  5.38946502e-02  2.73850560e-02
  3.48962173e-02  1.08595621e-02  2.35334430e-02  2.32559741e-02
 -1.10363225e-02 -1.40490131e-02 -6.52328320e-03  1.79071748e-03
  1.27943661e-02 -1.85240209e-02  3.57494242e-02  2.56308969e-02
  3.96054648e-02  2.76957080e-03 -1.35698216e-02  1.50967361e-02
 -8.64947028e-03  2.01288797e-02 -3.94716449e-02 -1.93642825e-02
 -1.16893044e-02 -2.28201468e-02  2.95412168e-02  2.46775355e-02
  1.30271977e-02 -3.02006099e-02  7.28348456e-03 -2.05659214e-02
 -3.11171561e-02 -2.21912544e-02 -1.44730965e-02  3.80943790e-02
  4.17139903e-02 -1.77273136e-02  1.77829098e-02 -5.11387065e-02
 -3.85472486e-05  1.03210760e-02 -2.26698238e-02  1.25787919e-02
 -2.59006340e-02  1.31584192e-03 -2.30597588e-03 -2.85998406e-03
  7.64389057e-04 -1.84204672e-02  8.21828656e-03  1.66986957e-02
  2.34556869e-02 -1.06777977e-02 -3.49284522e-02 -7.40108406e-03
  2.35094689e-02  3.34564340e-03  6.59580634e-04  7.22814724e-03
  4.35969941e-02  3.14740767e-03  1.71300732e-02  1.23152751e-02
  4.91476953e-02  2.56381389e-02 -8.29528202e-04 -3.31088575e-03
  1.72955692e-02  1.37077505e-02  8.44279584e-03  1.60237402e-02
  2.36095488e-02 -2.64824871e-02  4.98636952e-03 -3.00265718e-02
  8.79232679e-03 -6.19797409e-03  3.03857084e-02 -3.69517272e-03
  4.89494437e-03 -1.36428960e-02  1.94996018e-02  2.12572366e-02
 -2.07157899e-02  1.53563078e-02 -1.29313255e-02 -3.73445973e-02
 -8.05640686e-03  7.53284991e-03 -2.76267324e-02 -3.71313537e-03
  2.68431827e-02 -3.67124937e-02  1.18439905e-02 -2.45942269e-03
  4.12130840e-02  1.48736509e-02  2.13510524e-02 -2.50063315e-02
 -3.13008204e-02 -1.87852457e-02  2.82853679e-03  1.14378938e-02
  2.19114404e-02 -1.15285078e-02  1.72409303e-02  2.24706195e-02
  1.44329118e-02 -1.32837081e-02  1.10599939e-02 -9.23845079e-03
  2.92398576e-02  3.38288061e-02  2.77133789e-02 -5.75636737e-02
 -1.19878873e-02  2.82196626e-02  1.23658171e-02  4.09446508e-02]"
https://www.mirbase.org/mature/MIMAT0000415,"[-1.75636429e-02  2.78596561e-02  4.08898108e-02 -3.48158926e-02
 -8.32296237e-02 -9.29947570e-02  3.24106961e-02  4.19287048e-02
 -6.07654750e-02 -3.28258574e-02  2.62813345e-02 -5.53324185e-02
 -3.18702050e-02  3.50467563e-02 -4.45642583e-02 -9.69670266e-02
 -6.09614924e-02 -1.38774272e-02 -2.56174859e-02 -7.17258304e-02
 -8.29221234e-02  3.89383882e-02  1.88382505e-03  1.05318323e-01
 -1.20627992e-01 -3.01253069e-02  1.64823700e-02 -3.03814039e-02
  2.10010111e-02  2.40643006e-02 -3.67408246e-02 -1.05477221e-01
  7.12744668e-02 -1.76594034e-02 -1.59146599e-02  1.13815427e-01
  1.40943766e-01  2.75718328e-02 -3.01799234e-02 -1.82662322e-03
  3.86031568e-02 -5.43161407e-02 -1.22816950e-01  5.18816747e-02
 -2.98305191e-02 -6.40798509e-02 -2.22342983e-02  1.29327539e-03
  2.17641294e-02  1.64368134e-02 -3.27011012e-02 -3.99485864e-02
  2.06550397e-02  7.63052702e-02 -8.90194997e-03  4.41175885e-02
  4.72933762e-02 -6.44330680e-02 -5.89450374e-02 -2.24842466e-02
  3.16235572e-02 -2.63362993e-02  5.36484309e-02 -1.25901133e-01
 -7.47319963e-03  5.75673357e-02 -3.61691825e-02  5.00071728e-05
 -5.46539947e-02 -7.74843395e-02  6.31451383e-02  7.12600276e-02
  3.97980995e-02  3.44638638e-02  4.24339212e-02  1.16518266e-01
 -1.10548371e-02 -2.69379951e-02 -3.54216397e-02  1.75578110e-02
  6.33721426e-02  2.50692684e-02  7.03399256e-02 -2.58025117e-02
 -7.06169829e-02 -9.75225866e-03 -4.13277410e-02  6.75713830e-03
  4.17367332e-02  5.89970313e-02  6.90069646e-02  8.62864628e-02
 -2.40579583e-02 -1.86389626e-03  3.01995277e-02  3.53386067e-02
  1.00533338e-02 -6.28727600e-02 -3.95128205e-02 -6.11000955e-02
  7.48871416e-02 -1.77536961e-02 -2.07476281e-02  5.54405600e-02
  1.09971780e-03  2.08808910e-02  4.53509800e-02  3.59673090e-02
 -2.65119579e-02  1.74064599e-02  9.93070826e-02  1.02076437e-02
 -1.84576865e-03  2.02935599e-02 -1.49837760e-02 -1.91263501e-02
  5.26503846e-02  2.50354651e-02 -2.84270588e-02 -1.23108454e-01
  4.62015159e-02 -6.59079477e-02  7.06197321e-02 -6.35618418e-02
 -6.60561621e-02  3.18412296e-02 -6.52099177e-02 -3.68398763e-02
  4.04828303e-02 -8.38732161e-03  1.57344230e-02  4.24434943e-03
  6.15963377e-02 -2.56678630e-02  2.82685012e-02  6.76547512e-02
 -1.70567371e-02 -7.83576146e-02 -2.82159019e-02 -7.72073045e-02
  2.54048351e-02 -4.83742021e-02  4.67855036e-02 -2.33086180e-02
  2.65634451e-02  6.79148063e-02 -2.86883616e-04 -1.00225449e-01
 -4.45911810e-02  3.41610871e-02  4.13807370e-02 -5.64184822e-02
 -4.34868336e-02  1.09430468e-02 -3.98303829e-02 -3.86404209e-02
  1.68451481e-02 -5.48109189e-02 -8.37767199e-02 -6.31151795e-02
 -2.28548925e-02 -1.08226687e-02  9.74584669e-02  1.47459432e-02
 -6.17861412e-02  6.12450838e-02 -3.60793993e-02 -2.20275559e-02
 -7.65635818e-02 -2.62703560e-02 -2.44796313e-02  4.99093570e-02
 -4.86171432e-02  2.16939282e-02  5.45714572e-02 -7.98828825e-02
  8.84172507e-03  8.53723064e-02 -2.75085168e-03  1.51094394e-02
  6.92336995e-04 -1.70137566e-02 -9.38686356e-02 -7.77568594e-02
  2.38254629e-02 -5.43459058e-02 -2.68255640e-02 -1.06484391e-01
  2.53359461e-03  3.60226855e-02  4.31747474e-02 -4.02812101e-02
 -1.11792959e-01 -2.74393894e-03  1.05059138e-02 -4.99425419e-02
 -4.35172673e-03 -2.77585555e-02 -8.42193365e-02  7.52592757e-02
  6.23950697e-02 -3.40304784e-02  7.26497918e-02  2.10643858e-02
  8.13582093e-02  1.04957037e-02  7.10567683e-02  7.82825798e-03
  1.37633011e-02 -9.26032364e-02 -4.66413535e-02 -8.39962587e-02
  8.57881308e-02 -4.17482592e-02 -2.10243706e-02 -3.41675989e-02
  8.54068026e-02  2.74757426e-02  3.87024656e-02 -9.30339396e-02
 -2.35769581e-02  3.68966982e-02 -6.90012127e-02 -4.52473015e-02
 -8.67459085e-03  7.07250535e-02 -1.10941619e-01  1.17200390e-01
 -6.98197111e-02  1.25957593e-01 -2.66466700e-02  3.63153741e-02
 -8.56724977e-02 -1.05678447e-01 -5.80848157e-02 -1.91047285e-02
 -9.80032831e-02  3.12504657e-02 -5.13192862e-02 -6.72384072e-03
  8.90691876e-02 -1.92605779e-02 -8.55665348e-06  7.34980255e-02
  1.98923666e-02 -9.10327435e-02  5.51031018e-03 -1.08565576e-01
  2.84186900e-02  2.18736660e-02  2.62413789e-02 -1.63590480e-02
  6.35421872e-02 -1.07801542e-01 -1.74471214e-02  3.46997827e-02
 -8.85935649e-02  1.20572047e-02  4.73078862e-02  6.57724664e-02
 -2.72198413e-02 -9.76842940e-02  3.68139446e-02  6.49310425e-02
  4.84962855e-03  1.10261194e-01 -1.07097486e-02  9.42881182e-02
 -8.72125402e-02 -3.64436768e-02  1.43315597e-02  6.35177130e-03
  6.11782856e-02 -1.06152818e-01  1.67413242e-02  6.92696497e-02
  1.29094958e-01 -6.87578619e-02 -2.89875697e-02  6.65766792e-03
 -1.12664677e-01  2.39606239e-02 -4.27209474e-02  1.38426181e-02
  1.27968295e-02  6.12787378e-04  1.16470315e-01  5.49108572e-02
  1.17185831e-01  5.19798696e-02  3.53373364e-02 -5.16132545e-03
 -3.41473892e-02 -2.32139695e-02  7.04747066e-02  6.11228272e-02
  2.35842522e-02  3.44461687e-02  9.05500799e-02 -3.52778509e-02
 -1.29786491e-01  1.19127080e-01 -3.43868062e-02  1.01811871e-01
  1.91334318e-02 -7.71105886e-02  7.38017261e-02 -2.71004699e-02
 -4.26361784e-02 -7.24390596e-02  5.01944683e-03 -4.01725732e-02
  1.00448634e-02 -3.37978266e-02  1.87178060e-01  7.99657106e-02
  2.95524690e-02  2.20914111e-02 -2.04834563e-04 -4.05556848e-03
  9.95357335e-02  7.58493552e-03  1.50496915e-01 -3.76859419e-02
  5.30049801e-02  1.06061764e-01 -3.25106457e-02 -4.85605337e-02
  4.00644541e-02 -1.35598341e-02  2.05966786e-01 -2.47410182e-02
  6.16390444e-02 -1.55423647e-02  7.74332264e-04  2.13254225e-02
  3.77460234e-02  8.90013278e-02  2.36264896e-02 -7.73136541e-02
 -9.35974438e-03  7.34801441e-02  9.85458866e-02 -1.41046615e-02
 -8.59497394e-03 -6.25703707e-02  2.24407874e-02  1.25076610e-03
  1.93936080e-02 -3.57482992e-02  5.30955903e-02 -5.73349632e-02
 -5.43090068e-02 -5.63587435e-02 -1.58412606e-02  8.83650929e-02
  2.12344583e-02  1.48018692e-02  8.07195827e-02 -1.73358154e-02
 -1.57971960e-02  5.18654808e-02  1.79943413e-01  8.46946687e-02
 -4.82944846e-02  1.17912833e-02  4.58173603e-02  1.57287672e-01
 -2.06701159e-02  2.14396827e-02 -5.91604076e-02 -5.68499677e-02
  1.91689916e-02  9.75828320e-02  2.74877176e-02 -1.97586045e-02
 -1.38060004e-01  2.39430107e-02 -1.06758140e-01 -3.50891501e-02
 -1.62914954e-02 -9.76946205e-02  7.94999450e-02  7.74858519e-02
  9.70178768e-02  7.06846118e-02  7.53607526e-02  3.13336356e-03
 -4.57204022e-02 -2.76359823e-02  2.60207895e-02  2.61755567e-02
 -1.33773917e-03 -9.34378617e-03  3.97361591e-02  8.75919834e-02
  1.03666432e-01  1.40840970e-02 -1.88857634e-02  2.21724957e-02
 -4.84670773e-02  2.21126173e-02 -1.23284496e-01 -1.51087623e-02
 -3.76613736e-02 -5.18986695e-02  4.79168035e-02  8.20982158e-02
 -7.93319102e-03 -1.23659648e-01  7.77311549e-02 -4.97631393e-02
 -8.47639292e-02 -5.19660451e-02 -4.07463796e-02  8.44927207e-02
  1.07359655e-01 -8.19421485e-02 -1.09591242e-02 -1.17030665e-01
  1.49337417e-02  3.24010290e-02 -5.87100424e-02 -1.63246766e-02
 -6.73179477e-02  3.03041954e-02 -4.04401273e-02 -1.41169382e-02
  6.31143600e-02 -9.58871320e-02 -1.52145019e-02  5.58021702e-02
  6.19937405e-02  1.38836997e-02 -1.00067213e-01  1.18748611e-02
  2.61618141e-02 -1.55778630e-02  1.94756351e-02  3.72390710e-02
  9.53450724e-02  4.29529920e-02  6.15705661e-02  2.87237745e-02
  2.54849121e-02  2.73149461e-02 -4.11450490e-02 -2.37314142e-02
  9.12401825e-02  7.76142851e-02  1.47559354e-02  9.27202925e-02
  5.82237467e-02  1.44052589e-02  2.72802096e-02 -9.82678458e-02
  2.75756456e-02 -5.03865595e-04  1.05323665e-01 -3.99641357e-02
 -2.72131022e-02 -4.30706590e-02  8.54566246e-02  2.82199085e-02
 -6.39072210e-02  1.00501806e-01 -6.63855299e-02 -8.17451999e-02
 -3.06817759e-02 -4.79782373e-03 -2.69959364e-02 -1.14750620e-02
  3.61466594e-02 -5.51379584e-02  9.28910170e-03 -4.38256226e-02
  7.73682669e-02  9.70528647e-03  1.28999680e-01 -3.99215817e-02
 -8.51453096e-02 -1.56994467e-03  2.21519917e-03 -7.00613763e-03
  6.18270747e-02 -4.32239473e-02 -4.16155532e-03  2.95848381e-02
  4.75124344e-02  6.96588028e-03  3.57438512e-02  7.03336066e-03
  3.02657355e-02  1.14433281e-01  8.63661543e-02 -1.47430837e-01
 -1.57116186e-02  1.24427028e-01  7.11095259e-02  7.33772516e-02]"
